# Dii Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
257,5.343207E-06,-1.705696E-05,-2.186271E-06,1.800748E-05
258,-3.030966E-06,1.416233E-06,-5.428254E-06,6.376395E-06
259,-4.188033E-06,-1.890949E-05,2.323628E-06,1.950661E-05
260,1.623506E-06,1.612506E-06,-4.422119E-06,4.979065E-06
261,0,0,0,0
262,-3.821806E-05,0.0001987877,0.0004917061,0.0005317443
263,0.0001253176,-0.0001813694,-0.0003181111,0.0003870323
264,2.786529E-05,3.762479E-05,3.184042E-05,5.662077E-05
265,2.785599E-05,3.761423E-05,3.18186E-05,5.659691E-05
266,1.610949E-06,3.766641E-08,-5.924137E-06,6.139378E-06
267,-2.031553E-06,1.331355E-06,-4.711582E-06,5.300822E-06
268,-3.432753E-07,6.754535E-07,-4.668524E-06,4.729608E-06
269,3.998844E-07,-4.103617E-07,-6.825621E-06,6.849628E-06
270,2.059624E-07,1.587687E-06,-6.146626E-06,6.351707E-06
271,-1.225515E-06,9.152349E-07,-6.947162E-06,7.11355E-06
272,-7.894471E-07,-3.787953E-07,-6.365016E-06,6.424963E-06
273,8.024303E-07,-1.457231E-06,-7.386129E-06,7.57115E-06
274,5.818869E-05,7.975647E-05,-6.223383E-05,0.000116705
275,-2.458027E-05,-0.0002464443,-9.976058E-05,0.0002670041
276,-5.435E-06,6.076667E-05,-2.764469E-05,6.698027E-05
277,7.607688E-05,5.066122E-05,0.0001287117,0.0001578637
278,-7.974965E-06,1.105394E-06,-6.265404E-06,1.020183E-05
279,6.406659E-05,1.786336E-05,-2.065458E-05,6.964365E-05
280,-7.933385E-06,1.611364E-06,-7.176957E-06,1.081868E-05
281,-6.119462E-06,-1.030503E-05,-5.724195E-06,1.328186E-05
282,-8.299666E-06,4.044915E-06,-7.008506E-06,1.159159E-05
283,-8.311465E-06,4.085641E-06,-7.00593E-06,1.161275E-05
284,-1.337559E-05,-7.461158E-06,4.722739E-05,4.964879E-05
285,3.956393E-05,5.136282E-07,-8.248218E-06,4.041784E-05
286,-0.01274197,0.1983922,0.03671204,0.2021623
287,7.635953E-05,-0.0001204703,-0.0001036417,0.0001763107
288,-0.0002093236,-0.0001851175,-0.0004896958,0.0005638145
289,-0.02006528,0.06660779,-0.009579836,0.07022098
290,3.026516E-06,-1.668359E-05,-2.719733E-06,1.717262E-05
291,1.841341E-07,-9.270695E-06,1.261522E-06,9.357945E-06
292,8.328447E-06,-6.208534E-06,6.766787E-06,1.239751E-05
293,3.694634E-06,-4.422205E-06,-7.564892E-06,9.509669E-06
294,3.675258E-07,-6.195947E-07,1.665218E-06,1.814366E-06
