# DPSum Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
319,0.005187701,-0.003533519,0.003050372,0.006978737
320,0.004950297,0.004510205,0.01030879,0.01229303
321,0.03720709,-0.007380428,0.02634532,0.04618348
322,0.02985508,-0.01470851,0.03930055,0.0514995
323,0.009503081,-0.03080487,0.06567097,0.07315685
324,0.03835264,-0.007465055,0.02711392,0.04755856
325,0.3612677,0.07884029,0.2018357,0.4212693
326,11.38268,59.47745,38.13115,71.56198
327,-19.90488,2275.488,-1245.328,2594.048
328,3317.116,354.0704,-1572.114,3687.84
329,-2042.777,12215.58,-10000.33,15918.54
330,-472.5812,13083.76,-16824.03,21317.97
331,-1.069879,30.29851,-31.22305,43.52037
332,-0.1709408,-5.149083,56.96267,57.19518
333,-1.255197E-05,7.654932E-05,5.446743E-05,9.478423E-05
334,5.28598E-06,6.390172E-05,4.915722E-05,8.079483E-05
335,-1.245968E-05,5.921549E-05,4.725701E-05,7.677853E-05
336,-2.295126E-05,1.908646E-05,2.28317E-05,3.758111E-05
337,-4.37269E-06,4.920518E-05,7.741465E-05,9.183299E-05
338,4.229614E-06,0.0001228073,4.0133E-05,0.0001292678
339,6.645611E-05,6.293225E-05,5.168993E-05,0.0001051129
340,4.712336E-06,9.336267E-05,8.252016E-05,0.0001246931
341,-3.883369E-05,-1.45221E-05,3.542054E-05,5.453037E-05
342,-2.353581E-05,2.849718E-06,2.710416E-05,3.600959E-05
343,4.034994E-06,0.0001226959,3.985256E-05,0.000129069
344,3.903821E-05,3.113072E-06,1.78575E-05,4.304141E-05
345,9.072925E-06,3.898201E-05,-1.345626E-05,4.222542E-05
346,-0.0007029661,0.00596445,0.0164847,0.01754463
347,-0.0001870266,0.004325627,0.009022667,0.01000772
348,0.005655925,0.0004461482,0.001021195,0.005764666
349,0.006660399,-0.0002910669,0.002534926,0.007132425
350,-0.004885371,-0.07410304,0.114554,0.1365201
351,1.114336,-0.04175556,0.8261189,1.38779
352,0.6757256,0.2878827,1.295179,1.488949
353,0.05783536,0.05096627,0.07144325,0.1051029
354,3.686179E-06,3.007682E-05,2.29519E-05,3.801306E-05
355,0,0,0,0
356,0,0,0,0
357,105.1023,-432.6838,470.9326,648.1044
358,23.20566,-110.4285,40.6324,119.9331
359,-18.61245,11958.16,10256.08,15753.89
360,-139.3026,15795.25,13071.48,20503
361,-133.5367,6819.521,-4552.06,8200.302
362,-632.3311,3111.271,-1324.664,3440.144
363,0,-367.215,547.6481,659.3673
364,-4.561932E-05,4.233766E-05,-8.063918E-07,6.224347E-05
365,-5.764738E-06,3.91673E-05,-1.464161E-07,3.958953E-05
366,-4.562522E-05,4.234285E-05,8.986552E-08,6.224617E-05
367,139.5446,100.4456,-1.006779,171.939
368,-0.1689299,41.76131,-14.50424,44.20869
369,8.371684E-05,4.198974E-05,9.076962E-05,0.0001304254
370,4.623566E-07,-8.678893E-06,8.19327E-05,8.239238E-05
371,2.569854E-05,2.91727E-05,8.143611E-05,9.024025E-05
372,4.54009E-06,9.431001E-05,9.285814E-06,9.487474E-05
373,-1.859779E-05,5.703472E-05,7.998852E-05,9.9985E-05
374,5.351686E-05,0.0001706358,2.54927E-05,0.0001806392
375,2.238702E-05,0.0001354115,4.85941E-05,0.0001455982
376,5.369417E-05,0.0001705417,2.578421E-05,0.0001806443
377,-0.02060795,-0.08807787,-0.1056976,0.13912
378,-0.006163638,0.1190008,0.2288479,0.2580127
